# BUSCO version is: 6.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
102804at33208	Complete	Smp_315010.2	1041.4	856	https://v10-1.orthodb.org/?query=102804at33208	FACT complex subunit Spt16 domain
103854at33208	Complete	Smp_246470.1	293.9	576	https://v10-1.orthodb.org/?query=103854at33208	WD40/YVTN repeat-like-containing domain superfamily
107151at33208	Complete	Smp_245000.1	1269.0	781	https://v10-1.orthodb.org/?query=107151at33208	pre-mRNA-processing factor 6
107574at33208	Complete	Smp_344990.1	124.8	443	https://v10-1.orthodb.org/?query=107574at33208	TRAPP II complex, TRAPPC10
108764at33208	Missing
109109at33208	Complete	Smp_165580.1	968.0	584	https://v10-1.orthodb.org/?query=109109at33208	Helicase, C-terminal
111730at33208	Complete	Smp_324630.1	639.1	613	https://v10-1.orthodb.org/?query=111730at33208	WD40-repeat-containing domain
111746at33208	Missing
114954at33208	Missing
115878at33208	Fragmented	Smp_146360.1	270.8	213	https://v10-1.orthodb.org/?query=115878at33208	DNA helicase, DnaB-like, C-terminal
118209at33208	Complete	Smp_046930.1	1575.6	858	https://v10-1.orthodb.org/?query=118209at33208	Tetratricopeptide repeat
119252at33208	Complete	Smp_040800.1	835.0	553	https://v10-1.orthodb.org/?query=119252at33208	Aminoacyl-tRNA synthetase, class II
119591at33208	Complete	Smp_194900.1	1032.6	982	https://v10-1.orthodb.org/?query=119591at33208	WD40 repeat
121127at33208	Missing
123923at33208	Complete	Smp_061840.1	213.8	489	https://v10-1.orthodb.org/?query=123923at33208	RINT-1/Tip20
124302at33208	Complete	Smp_143240.1	701.7	722	https://v10-1.orthodb.org/?query=124302at33208	Trafficking protein particle complex subunit 11
127766at33208	Complete	Smp_168660.1	580.1	566	https://v10-1.orthodb.org/?query=127766at33208	Vesicle tethering protein p115, armadillo tether-repeat
129179at33208	Complete	Smp_347360.1	662.2	540	https://v10-1.orthodb.org/?query=129179at33208	Cleavage and polyadenylation specificity factor 2, C-terminal
130245at33208	Complete	Smp_031360.1	360.1	400	https://v10-1.orthodb.org/?query=130245at33208	MIF4G-like, type 1
130256at33208	Complete	Smp_038930.1	302.9	510	https://v10-1.orthodb.org/?query=130256at33208	AARP2CN
131349at33208	Complete	Smp_194160.1	1225.2	904	https://v10-1.orthodb.org/?query=131349at33208	Aminoacyl-tRNA synthetase, class Ia
131848at33208	Missing
132087at33208	Complete	Smp_163560.1	563.2	671	https://v10-1.orthodb.org/?query=132087at33208	Symplekin/Pta1, N-terminal
134492at33208	Complete	Smp_128960.1	916.1	867	https://v10-1.orthodb.org/?query=134492at33208	Transcription initiation factor TFIID subunit 2
135294at33208	Complete	Smp_245360.1	255.8	443	https://v10-1.orthodb.org/?query=135294at33208	Rab-GTPase-TBC domain
137383at33208	Complete	Smp_135480.1	776.8	634	https://v10-1.orthodb.org/?query=137383at33208	Tetratricopeptide repeat
139188at33208	Duplicated	Smp_243170.1	347.0	601	https://v10-1.orthodb.org/?query=139188at33208	Conserved oligomeric Golgi complex, subunit 4
139188at33208	Duplicated	Smp_349030.1	357.7	598	https://v10-1.orthodb.org/?query=139188at33208	Conserved oligomeric Golgi complex, subunit 4
143619at33208	Complete	Smp_333770.1	241.3	317	https://v10-1.orthodb.org/?query=143619at33208	GPI transamidase component PIG-T
143997at33208	Duplicated	Smp_037400.1	388.5	380	https://v10-1.orthodb.org/?query=143997at33208	Tetratricopeptide repeat
143997at33208	Duplicated	Smp_037400.2	388.5	380	https://v10-1.orthodb.org/?query=143997at33208	Tetratricopeptide repeat
146671at33208	Complete	Smp_052790.1	736.2	672	https://v10-1.orthodb.org/?query=146671at33208	NFACT protein, C-terminal
147873at33208	Complete	Smp_148230.1	860.1	531	https://v10-1.orthodb.org/?query=147873at33208	Crooked neck pre-mRNA splicing factor 1
148067at33208	Complete	Smp_149070.1	181.5	455	https://v10-1.orthodb.org/?query=148067at33208	Nrap protein, domain 3
148325at33208	Duplicated	Smp_160600.1	298.1	281	https://v10-1.orthodb.org/?query=148325at33208	THO complex subunit 1
148325at33208	Duplicated	Smp_160600.2	297.6	281	https://v10-1.orthodb.org/?query=148325at33208	THO complex subunit 1
152327at33208	Missing
152977at33208	Complete	Smp_078710.1	369.5	468	https://v10-1.orthodb.org/?query=152977at33208	Dymeclin
153034at33208	Complete	Smp_133820.1	667.0	489	https://v10-1.orthodb.org/?query=153034at33208	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
157109at33208	Complete	Smp_347400.1	111.1	207	https://v10-1.orthodb.org/?query=157109at33208	Zinc finger C2H2-type
157138at33208	Missing
158845at33208	Complete	Smp_001530.1	148.5	414	https://v10-1.orthodb.org/?query=158845at33208	exocyst complex component 8
158962at33208	Complete	Smp_009550.1	465.5	522	https://v10-1.orthodb.org/?query=158962at33208	DNA mismatch repair protein Mlh1, C-terminal
162821at33208	Complete	Smp_024580.1	506.2	399	https://v10-1.orthodb.org/?query=162821at33208	Glycosyl hydrolase family 63, C-terminal
164767at33208	Complete	Smp_267100.1	485.5	667	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
166097at33208	Missing
168850at33208	Complete	Smp_082800.1	549.3	474	https://v10-1.orthodb.org/?query=168850at33208	Sec1-like protein
168924at33208	Complete	Smp_003340.1	523.5	521	https://v10-1.orthodb.org/?query=168924at33208	ER membrane protein complex subunit 1, C-terminal
169864at33208	Complete	Smp_132350.1	315.9	466	https://v10-1.orthodb.org/?query=169864at33208	CCAAT-binding factor
172677at33208	Complete	Smp_104600.1	96.5	218	https://v10-1.orthodb.org/?query=172677at33208	Sphingomyelin phosphodiesterase 4
176247at33208	Complete	Smp_210530.1	349.2	324	https://v10-1.orthodb.org/?query=176247at33208	Tyrosyl-DNA phosphodiesterase I
177718at33208	Complete	Smp_098920.1	330.1	350	https://v10-1.orthodb.org/?query=177718at33208	WD40 repeat
177858at33208	Complete	Smp_163110.1	885.5	586	https://v10-1.orthodb.org/?query=177858at33208	Helicase, C-terminal
178537at33208	Complete	Smp_085500.1	924.3	466	https://v10-1.orthodb.org/?query=178537at33208	Radical SAM
179485at33208	Complete	Smp_073940.1	447.1	404	https://v10-1.orthodb.org/?query=179485at33208	WD40 repeat
180808at33208	Missing
182834at33208	Complete	Smp_152400.1	408.1	465	https://v10-1.orthodb.org/?query=182834at33208	anaphase-promoting complex subunit 2
184508at33208	Complete	Smp_162310.1	465.6	487	https://v10-1.orthodb.org/?query=184508at33208	SERRATE/Ars2 , C-terminal
184717at33208	Complete	Smp_124460.1	898.3	511	https://v10-1.orthodb.org/?query=184717at33208	ATP-binding cassette sub-family E member 1
186208at33208	Complete	Smp_144490.1	888.7	697	https://v10-1.orthodb.org/?query=186208at33208	RNA cytidine acetyltransferase
186707at33208	Complete	Smp_136580.1	176.8	466	https://v10-1.orthodb.org/?query=186707at33208	Exocyst complex component 7
187280at33208	Missing
189414at33208	Complete	Smp_162960.1	139.9	471	https://v10-1.orthodb.org/?query=189414at33208	MIF4G-like domain superfamily
190726at33208	Complete	Smp_247650.1	468.9	387	https://v10-1.orthodb.org/?query=190726at33208	Eukaryotic translation initiation factor 3 subunit D
191938at33208	Complete	Smp_167950.1	171.7	321	https://v10-1.orthodb.org/?query=191938at33208	Regulator of MON1-CCZ1
192250at33208	Complete	Smp_019190.1	364.9	296	https://v10-1.orthodb.org/?query=192250at33208	pre-mRNA-splicing factor SLU7
194754at33208	Missing
195986at33208	Complete	Smp_129320.1	731.9	572	https://v10-1.orthodb.org/?query=195986at33208	cell division cycle 5-like protein
196950at33208	Complete	Smp_141240.1	330.6	431	https://v10-1.orthodb.org/?query=196950at33208	RNA recognition motif domain
197549at33208	Missing
197652at33208	Duplicated	Smp_032800.1	680.2	436	https://v10-1.orthodb.org/?query=197652at33208	WD40 repeat
197652at33208	Duplicated	Smp_032820.1	657.4	436	https://v10-1.orthodb.org/?query=197652at33208	WD40 repeat
200997at33208	Complete	Smp_157160.1	490.0	501	https://v10-1.orthodb.org/?query=200997at33208	Signal recognition particle subunit SRP68
201397at33208	Complete	Smp_334750.1	546.6	475	https://v10-1.orthodb.org/?query=201397at33208	WD40 repeat
202545at33208	Complete	Smp_156100.1	421.7	381	https://v10-1.orthodb.org/?query=202545at33208	Wntless Wnt ligand secretion mediator
203128at33208	Complete	Smp_074870.1	848.6	439	https://v10-1.orthodb.org/?query=203128at33208	tRNA-splicing ligase, RtcB
203698at33208	Missing
205220at33208	Missing
206786at33208	Complete	Smp_076630.1	353.8	316	https://v10-1.orthodb.org/?query=206786at33208	Nmd3, N-terminal
206858at33208	Missing
207599at33208	Complete	Smp_068110.1	394.6	356	https://v10-1.orthodb.org/?query=207599at33208	Mre11, DNA-binding
208219at33208	Missing
210614at33208	Complete	Smp_212140.1	250.8	608	https://v10-1.orthodb.org/?query=210614at33208	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1
212972at33208	Complete	Smp_158840.1	362.3	396	https://v10-1.orthodb.org/?query=212972at33208	digestive organ expansion factor homolog
214788at33208	Complete	Smp_141220.1	234.2	464	https://v10-1.orthodb.org/?query=214788at33208	Conserved oligomeric Golgi complex subunit 6
215654at33208	Complete	Smp_003630.1	552.4	401	https://v10-1.orthodb.org/?query=215654at33208	splicing factor 3A subunit 3
216257at33208	Missing
216563at33208	Complete	Smp_127160.1	99.7	220	https://v10-1.orthodb.org/?query=216563at33208	Cytochrome b5-like heme/steroid binding domain
218441at33208	Complete	Smp_077120.1	199.1	238	https://v10-1.orthodb.org/?query=218441at33208	Protein kintoun
219795at33208	Complete	Smp_342700.1	175.6	431	https://v10-1.orthodb.org/?query=219795at33208	CCR4-NOT transcription complex subunit 10
219856at33208	Complete	Smp_017890.1	602.3	394	https://v10-1.orthodb.org/?query=219856at33208	Ubiquitin specific peptidase 39
222489at33208	Complete	Smp_104870.1	631.8	355	https://v10-1.orthodb.org/?query=222489at33208	WD40 repeat
223234at33208	Complete	Smp_068250.1	140.3	263	https://v10-1.orthodb.org/?query=223234at33208	Protoporphyrinogen oxidase
224280at33208	Complete	Smp_059540.1	704.0	439	https://v10-1.orthodb.org/?query=224280at33208	Signal recognition particle, SRP54 subunit, GTPase domain
226335at33208	Missing
226941at33208	Duplicated	Smp_076950.1	416.3	392	https://v10-1.orthodb.org/?query=226941at33208	acetyl-coenzyme A transporter 1
226941at33208	Duplicated	Smp_159740.1	388.1	383	https://v10-1.orthodb.org/?query=226941at33208	acetyl-coenzyme A transporter 1
226941at33208	Duplicated	Smp_159740.2	378.6	383	https://v10-1.orthodb.org/?query=226941at33208	acetyl-coenzyme A transporter 1
227087at33208	Duplicated	Smp_194370.2	497.2	645	https://v10-1.orthodb.org/?query=227087at33208	Clathrin, heavy chain/VPS, 7-fold repeat
227087at33208	Duplicated	Smp_194370.1	496.7	645	https://v10-1.orthodb.org/?query=227087at33208	Clathrin, heavy chain/VPS, 7-fold repeat
227453at33208	Complete	Smp_340970.1	125.2	295	https://v10-1.orthodb.org/?query=227453at33208	negative elongation factor B
227979at33208	Duplicated	Smp_244680.1	575.7	560	https://v10-1.orthodb.org/?query=227979at33208	protein VAC14 homolog
227979at33208	Duplicated	Smp_244680.2	575.7	560	https://v10-1.orthodb.org/?query=227979at33208	protein VAC14 homolog
231157at33208	Complete	Smp_157710.1	392.0	418	https://v10-1.orthodb.org/?query=231157at33208	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
231700at33208	Complete	Smp_157720.1	195.4	421	https://v10-1.orthodb.org/?query=231700at33208	siRNA-mediated silencing protein NRDE-2
234290at33208	Complete	Smp_129120.1	652.2	470	https://v10-1.orthodb.org/?query=234290at33208	Leucine-rich repeat
235149at33208	Complete	Smp_302230.1	281.2	427	https://v10-1.orthodb.org/?query=235149at33208	Signal recognition particle subunit SRP72
235430at33208	Missing
235458at33208	Complete	Smp_181480.1	315.2	372	https://v10-1.orthodb.org/?query=235458at33208	tRNA (uracil-O(2)-)-methyltransferase
239016at33208	Complete	Smp_047610.1	304.3	405	https://v10-1.orthodb.org/?query=239016at33208	CDC45 family
239149at33208	Missing
239597at33208	Missing
240437at33208	Complete	Smp_077020.1	298.8	232	https://v10-1.orthodb.org/?query=240437at33208	rRNA adenine N(6)-methyltransferase
244863at33208	Complete	Smp_178360.1	258.6	422	https://v10-1.orthodb.org/?query=244863at33208	E3 UFM1-protein ligase 1
245482at33208	Complete	Smp_055800.1	404.9	385	https://v10-1.orthodb.org/?query=245482at33208	Pescadillo
245567at33208	Complete	Smp_105960.1	358.6	417	https://v10-1.orthodb.org/?query=245567at33208	DnaJ domain
246241at33208	Complete	Smp_058650.1	450.1	370	https://v10-1.orthodb.org/?query=246241at33208	26S proteasome non-ATPase regulatory subunit 12
247183at33208	Complete	Smp_330650.1	600.7	552	https://v10-1.orthodb.org/?query=247183at33208	Kinesin-associated protein 3
247905at33208	Complete	Smp_155400.1	197.2	345	https://v10-1.orthodb.org/?query=247905at33208	SUI1 domain
249486at33208	Complete	Smp_124120.1	263.5	415	https://v10-1.orthodb.org/?query=249486at33208	DNA polymerase epsilon subunit
251076at33208	Complete	Smp_132940.1	535.6	308	https://v10-1.orthodb.org/?query=251076at33208	PDZ domain
251577at33208	Complete	Smp_017640.1	98.3	158	https://v10-1.orthodb.org/?query=251577at33208	nucleolar complex protein 4 homolog
255117at33208	Complete	Smp_128130.1	543.4	588	https://v10-1.orthodb.org/?query=255117at33208	Phosphatidylinositol 3-kinase, C2 domain
255242at33208	Complete	Smp_042210.1	211.8	225	https://v10-1.orthodb.org/?query=255242at33208	Origin recognition complex subunit 4
255924at33208	Complete	Smp_020200.1	595.9	446	https://v10-1.orthodb.org/?query=255924at33208	Helicase, C-terminal
257141at33208	Duplicated	Smp_322350.1	269.9	298	https://v10-1.orthodb.org/?query=257141at33208	D-glucuronyl C5-epimerase
257141at33208	Duplicated	Smp_322350.2	269.9	298	https://v10-1.orthodb.org/?query=257141at33208	D-glucuronyl C5-epimerase
257339at33208	Complete	Smp_135930.1	206.7	280	https://v10-1.orthodb.org/?query=257339at33208	Zinc finger, MYND-type
259581at33208	Missing
260752at33208	Complete	Smp_213100.1	343.6	497	https://v10-1.orthodb.org/?query=260752at33208	conserved oligomeric Golgi complex subunit 2
261284at33208	Complete	Smp_123510.1	280.3	521	https://v10-1.orthodb.org/?query=261284at33208	Vps16, C-terminal
261614at33208	Missing
262757at33208	Complete	Smp_213070.1	198.8	318	https://v10-1.orthodb.org/?query=262757at33208	putative tRNA pseudouridine synthase Pus10
266460at33208	Complete	Smp_105680.1	446.1	448	https://v10-1.orthodb.org/?query=266460at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1
266469at33208	Complete	Smp_305120.1	152.1	188	https://v10-1.orthodb.org/?query=266469at33208	GTP binding domain
266808at33208	Complete	Smp_045250.1	537.0	348	https://v10-1.orthodb.org/?query=266808at33208	cleavage stimulation factor subunit 1
267439at33208	Complete	Smp_053510.1	648.9	406	https://v10-1.orthodb.org/?query=267439at33208	Aminoacyl-tRNA synthetase, class II
268134at33208	Missing
268397at33208	Complete	Smp_168050.1	482.9	565	https://v10-1.orthodb.org/?query=268397at33208	Vps53-like, N-terminal
270594at33208	Complete	Smp_098980.1	445.2	522	https://v10-1.orthodb.org/?query=270594at33208	SDA1 domain
271297at33208	Complete	Smp_340920.1	253.7	230	https://v10-1.orthodb.org/?query=271297at33208	Protoheme IX farnesyltransferase, mitochondrial
271742at33208	Complete	Smp_039180.1	486.8	402	https://v10-1.orthodb.org/?query=271742at33208	Nuclear pore localisation protein NPL4, C-terminal
272605at33208	Missing
273040at33208	Complete	Smp_127110.1	136.9	103	https://v10-1.orthodb.org/?query=273040at33208	N-end aminoacyl transferase, N-terminal
273367at33208	Complete	Smp_045400.1	74.6	209	https://v10-1.orthodb.org/?query=273367at33208	ODR-4-like
273989at33208	Complete	Smp_213800.1	476.3	442	https://v10-1.orthodb.org/?query=273989at33208	RNA helicase
274044at33208	Complete	Smp_161170.1	366.3	496	https://v10-1.orthodb.org/?query=274044at33208	Plus-3 domain
274064at33208	Missing
274769at33208	Complete	Smp_084740.1	435.7	373	https://v10-1.orthodb.org/?query=274769at33208	Ubiquitin specific protease, conserved site
274992at33208	Complete	Smp_064240.1	221.4	338	https://v10-1.orthodb.org/?query=274992at33208	Clathrin adaptor, mu subunit
277935at33208	Complete	Smp_001090.1	336.7	520	https://v10-1.orthodb.org/?query=277935at33208	nuclear pore complex protein Nup107
278227at33208	Complete	Smp_347020.1	337.1	309	https://v10-1.orthodb.org/?query=278227at33208	Zinc finger, RING-type
279631at33208	Missing
279992at33208	Complete	Smp_055340.1	337.2	329	https://v10-1.orthodb.org/?query=279992at33208	Lin-9 DREAM MuvB core complex component
280914at33208	Complete	Smp_167240.1	150.2	482	https://v10-1.orthodb.org/?query=280914at33208	Nicastrin
281304at33208	Complete	Smp_304800.1	141.9	226	https://v10-1.orthodb.org/?query=281304at33208	GPI mannosyltransferase
281693at33208	Complete	Smp_126910.1	548.7	585	https://v10-1.orthodb.org/?query=281693at33208	WD40 repeat
283637at33208	Complete	Smp_020050.1	612.3	362	https://v10-1.orthodb.org/?query=283637at33208	COP9 signalosome complex subunit 2
284059at33208	Complete	Smp_245400.1	333.2	273	https://v10-1.orthodb.org/?query=284059at33208	Intraflagellar transport 52
285146at33208	Complete	Smp_136520.1	354.2	308	https://v10-1.orthodb.org/?query=285146at33208	General transcription factor IIH subunit
285902at33208	Complete	Smp_345410.1	166.8	391	https://v10-1.orthodb.org/?query=285902at33208	Protein of unknown function DUF2362
285966at33208	Complete	Smp_181040.1	210.6	321	https://v10-1.orthodb.org/?query=285966at33208	KIF-1 binding protein
286553at33208	Complete	Smp_131810.1	165.3	238	https://v10-1.orthodb.org/?query=286553at33208	GDP-fucose protein O-fucosyltransferase
289235at33208	Complete	Smp_069810.1	114.9	211	https://v10-1.orthodb.org/?query=289235at33208	E3 ubiquitin-protein ligase TM129
289928at33208	Complete	Smp_332570.1	199.1	301	https://v10-1.orthodb.org/?query=289928at33208	Major facilitator superfamily
291505at33208	Complete	Smp_175950.1	423.0	425	https://v10-1.orthodb.org/?query=291505at33208	tRNA (cytosine(34)-C(5))-methyltransferase
291875at33208	Fragmented	Smp_023660.1	148.2	253	https://v10-1.orthodb.org/?query=291875at33208	U3 small nucleolar ribonucleoprotein complex, subunit Mpp10
295556at33208	Missing
295775at33208	Complete	Smp_125520.1	250.5	262	https://v10-1.orthodb.org/?query=295775at33208	Protein arginine methyltransferase NDUFAF7
300303at33208	Complete	Smp_313810.1	120.2	344	https://v10-1.orthodb.org/?query=300303at33208	Cell cycle regulator Mat89Bb
301572at33208	Complete	Smp_163030.1	550.8	397	https://v10-1.orthodb.org/?query=301572at33208	Nop domain
302186at33208	Duplicated	Smp_242360.2	105.1	228	https://v10-1.orthodb.org/?query=302186at33208	Anaphase-promoting complex subunit 4 long domain
302186at33208	Duplicated	Smp_242360.1	104.9	228	https://v10-1.orthodb.org/?query=302186at33208	Anaphase-promoting complex subunit 4 long domain
302279at33208	Complete	Smp_044400.1	478.4	304	https://v10-1.orthodb.org/?query=302279at33208	WD40 repeat
302921at33208	Missing
303117at33208	Duplicated	Smp_247420.2	324.9	300	https://v10-1.orthodb.org/?query=303117at33208	Helicase/UvrB, N-terminal
303117at33208	Duplicated	Smp_247420.1	321.7	300	https://v10-1.orthodb.org/?query=303117at33208	Helicase/UvrB, N-terminal
304388at33208	Missing
305260at33208	Complete	Smp_046880.1	472.2	351	https://v10-1.orthodb.org/?query=305260at33208	PIGA, GPI anchor biosynthesis
306101at33208	Complete	Smp_342400.1	301.2	291	https://v10-1.orthodb.org/?query=306101at33208	Aminomethyltransferase
307109at33208	Missing
308610at33208	Complete	Smp_035470.1	468.9	363	https://v10-1.orthodb.org/?query=308610at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
311438at33208	Missing
311758at33208	Complete	Smp_104520.1	508.6	448	https://v10-1.orthodb.org/?query=311758at33208	Sec1-like protein
311761at33208	Complete	Smp_067250.1	223.7	386	https://v10-1.orthodb.org/?query=311761at33208	THO complex, subunit 5
312577at33208	Complete	Smp_245920.1	170.8	283	https://v10-1.orthodb.org/?query=312577at33208	Zinc finger CCHC-type containing 4
313091at33208	Complete	Smp_043200.1	224.9	287	https://v10-1.orthodb.org/?query=313091at33208	Winged helix-like DNA-binding domain superfamily
315044at33208	Complete	Smp_336350.1	262.3	375	https://v10-1.orthodb.org/?query=315044at33208	Tetratricopeptide repeat
315393at33208	Complete	Smp_333090.1	403.5	328	https://v10-1.orthodb.org/?query=315393at33208	COX15/CtaA family
317470at33208	Complete	Smp_149450.1	311.2	280	https://v10-1.orthodb.org/?query=317470at33208	tRNA-dihydrouridine(20) synthase 
318483at33208	Complete	Smp_144840.1	289.3	318	https://v10-1.orthodb.org/?query=318483at33208	Thioredoxin domain
318532at33208	Duplicated	Smp_068920.1	535.1	335	https://v10-1.orthodb.org/?query=318532at33208	tRNA pseudouridylate synthase B, C-terminal
318532at33208	Duplicated	Smp_068920.2	535.1	335	https://v10-1.orthodb.org/?query=318532at33208	tRNA pseudouridylate synthase B, C-terminal
318532at33208	Duplicated	Smp_245240.1	535.1	335	https://v10-1.orthodb.org/?query=318532at33208	tRNA pseudouridylate synthase B, C-terminal
319574at33208	Complete	Smp_086450.1	261.5	245	https://v10-1.orthodb.org/?query=319574at33208	tRNA pseudouridine synthase
320390at33208	Complete	Smp_054820.1	155.7	269	https://v10-1.orthodb.org/?query=320390at33208	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
321332at33208	Missing
323399at33208	Missing
323473at33208	Complete	Smp_150160.1	383.3	288	https://v10-1.orthodb.org/?query=323473at33208	Geranylgeranyl transferase type-2 subunit beta
324249at33208	Complete	Smp_050740.1	249.8	324	https://v10-1.orthodb.org/?query=324249at33208	Transcription factor IIIC subunit 5, HTH domain
325183at33208	Missing
327301at33208	Complete	Smp_345460.1	133.2	223	https://v10-1.orthodb.org/?query=327301at33208	WD40 repeat
331112at33208	Missing
331186at33208	Missing
332870at33208	Complete	Smp_048620.1	122.1	177	https://v10-1.orthodb.org/?query=332870at33208	Exoribonuclease, phosphorolytic domain 1
333062at33208	Complete	Smp_176230.1	434.5	341	https://v10-1.orthodb.org/?query=333062at33208	Eukaryotic translation initiation factor 3 subunit E
333800at33208	Complete	Smp_147620.1	236.4	535	https://v10-1.orthodb.org/?query=333800at33208	protein SMG8
334272at33208	Complete	Smp_084540.1	194.7	281	https://v10-1.orthodb.org/?query=334272at33208	G-patch domain
334331at33208	Complete	Smp_340730.1	644.6	461	https://v10-1.orthodb.org/?query=334331at33208	cactin
334336at33208	Complete	Smp_093740.1	402.2	397	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334342at33208	Complete	Smp_027390.1	248.4	512	https://v10-1.orthodb.org/?query=334342at33208	Exocyst complex component 4
334764at33208	Complete	Smp_246690.1	265.0	296	https://v10-1.orthodb.org/?query=334764at33208	UAA transporter
334820at33208	Complete	Smp_340610.1	178.5	241	https://v10-1.orthodb.org/?query=334820at33208	Tetratricopeptide repeat
335107at33208	Missing
336647at33208	Missing
338191at33208	Complete	Smp_133350.1	547.2	442	https://v10-1.orthodb.org/?query=338191at33208	GTP binding domain
338482at33208	Complete	Smp_131100.1	274.1	412	https://v10-1.orthodb.org/?query=338482at33208	RFT1
339127at33208	Complete	Smp_345920.1	248.8	391	https://v10-1.orthodb.org/?query=339127at33208	glycosylphosphatidylinositol anchor attachment 1 protein
339319at33208	Missing
340558at33208	Complete	Smp_046550.1	148.7	270	https://v10-1.orthodb.org/?query=340558at33208	Bystin
340577at33208	Duplicated	Smp_345070.1	279.3	460	https://v10-1.orthodb.org/?query=340577at33208	Bardet-Biedl syndrome 1, N-terminal
340577at33208	Duplicated	Smp_345070.2	279.3	460	https://v10-1.orthodb.org/?query=340577at33208	Bardet-Biedl syndrome 1, N-terminal
344338at33208	Duplicated	Smp_157080.1	315.9	308	https://v10-1.orthodb.org/?query=344338at33208	Ceramide glucosyltransferase
344338at33208	Duplicated	Smp_160210.1	320.1	307	https://v10-1.orthodb.org/?query=344338at33208	Ceramide glucosyltransferase
344346at33208	Complete	Smp_151480.1	95.6	262	https://v10-1.orthodb.org/?query=344346at33208	MRPS27/PTCD2
344442at33208	Complete	Smp_341530.1	225.9	238	https://v10-1.orthodb.org/?query=344442at33208	Nuclear pore complex, NUP2/50/61
344581at33208	Complete	Smp_166290.1	286.4	210	https://v10-1.orthodb.org/?query=344581at33208	Serine/threonine-protein phosphatase 2A activator
344611at33208	Missing
345099at33208	Complete	Smp_103100.1	348.9	493	https://v10-1.orthodb.org/?query=345099at33208	Nuclear pore protein
345959at33208	Missing
346541at33208	Complete	Smp_163760.1	301.1	393	https://v10-1.orthodb.org/?query=346541at33208	Menin
347600at33208	Complete	Smp_007190.1	394.2	290	https://v10-1.orthodb.org/?query=347600at33208	lariat debranching enzyme
