# BUSCO version is: 6.0.0 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
143997at33208	Duplicated	SCUR1_17720.2	382.2	381	https://v10-1.orthodb.org/?query=143997at33208	Tetratricopeptide repeat
146671at33208	Complete	SCUR1_34120.2	536.9	551	https://v10-1.orthodb.org/?query=146671at33208	NFACT protein, C-terminal
147873at33208	Complete	SCUR1_52550.1	860.4	531	https://v10-1.orthodb.org/?query=147873at33208	Crooked neck pre-mRNA splicing factor 1
148067at33208	Complete	SCUR1_70180.1	191.0	445	https://v10-1.orthodb.org/?query=148067at33208	Nrap protein, domain 3
148325at33208	Duplicated	SCUR1_62270.3	299.9	281	https://v10-1.orthodb.org/?query=148325at33208	THO complex subunit 1
148325at33208	Duplicated	SCUR1_62270.4	299.5	281	https://v10-1.orthodb.org/?query=148325at33208	THO complex subunit 1
148325at33208	Duplicated	SCUR1_62270.2	299.1	281	https://v10-1.orthodb.org/?query=148325at33208	THO complex subunit 1
148325at33208	Duplicated	SCUR1_62270.1	298.8	281	https://v10-1.orthodb.org/?query=148325at33208	THO complex subunit 1
152327at33208	Missing
152977at33208	Duplicated	SCUR1_45620.1	365.5	468	https://v10-1.orthodb.org/?query=152977at33208	Dymeclin
152977at33208	Duplicated	SCUR1_45620.2	349.9	432	https://v10-1.orthodb.org/?query=152977at33208	Dymeclin
152977at33208	Duplicated	SCUR1_45620.3	333.7	397	https://v10-1.orthodb.org/?query=152977at33208	Dymeclin
153034at33208	Duplicated	SCUR1_1450.1	668.2	487	https://v10-1.orthodb.org/?query=153034at33208	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
153034at33208	Duplicated	SCUR1_1450.2	668.2	487	https://v10-1.orthodb.org/?query=153034at33208	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
153034at33208	Duplicated	SCUR1_1450.3	668.2	487	https://v10-1.orthodb.org/?query=153034at33208	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
153034at33208	Duplicated	SCUR1_1450.4	668.2	487	https://v10-1.orthodb.org/?query=153034at33208	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
157109at33208	Complete	SCUR1_82600.2	109.0	207	https://v10-1.orthodb.org/?query=157109at33208	Zinc finger C2H2-type
157138at33208	Missing
158845at33208	Duplicated	SCUR1_50610.2	151.0	418	https://v10-1.orthodb.org/?query=158845at33208	exocyst complex component 8
158845at33208	Duplicated	SCUR1_50610.1	151.6	413	https://v10-1.orthodb.org/?query=158845at33208	exocyst complex component 8
158962at33208	Missing
162821at33208	Complete	SCUR1_73820.1	508.2	399	https://v10-1.orthodb.org/?query=162821at33208	Glycosyl hydrolase family 63, C-terminal
164767at33208	Duplicated	SCUR1_86470.9	497.2	668	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
164767at33208	Duplicated	SCUR1_86470.1	490.1	668	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
164767at33208	Duplicated	SCUR1_86470.11	490.1	668	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
164767at33208	Duplicated	SCUR1_86470.6	490.1	668	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
164767at33208	Duplicated	SCUR1_86470.8	490.1	668	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
164767at33208	Duplicated	SCUR1_86470.3	485.3	632	https://v10-1.orthodb.org/?query=164767at33208	WD40 repeat
166097at33208	Missing
168850at33208	Duplicated	SCUR1_53370.1	563.5	503	https://v10-1.orthodb.org/?query=168850at33208	Sec1-like protein
168850at33208	Duplicated	SCUR1_53370.2	556.5	499	https://v10-1.orthodb.org/?query=168850at33208	Sec1-like protein
168850at33208	Duplicated	SCUR1_53370.3	556.5	499	https://v10-1.orthodb.org/?query=168850at33208	Sec1-like protein
168850at33208	Duplicated	SCUR1_53370.4	550.4	488	https://v10-1.orthodb.org/?query=168850at33208	Sec1-like protein
168924at33208	Duplicated	SCUR1_25360.7	511.2	520	https://v10-1.orthodb.org/?query=168924at33208	ER membrane protein complex subunit 1, C-terminal
168924at33208	Duplicated	SCUR1_25360.1	462.6	462	https://v10-1.orthodb.org/?query=168924at33208	ER membrane protein complex subunit 1, C-terminal
168924at33208	Duplicated	SCUR1_25360.4	462.6	462	https://v10-1.orthodb.org/?query=168924at33208	ER membrane protein complex subunit 1, C-terminal
168924at33208	Duplicated	SCUR1_25360.8	462.6	462	https://v10-1.orthodb.org/?query=168924at33208	ER membrane protein complex subunit 1, C-terminal
169864at33208	Duplicated	SCUR1_60970.2	318.9	463	https://v10-1.orthodb.org/?query=169864at33208	CCAAT-binding factor
169864at33208	Duplicated	SCUR1_60970.1	307.5	457	https://v10-1.orthodb.org/?query=169864at33208	CCAAT-binding factor
172677at33208	Complete	SCUR1_55880.1	94.4	198	https://v10-1.orthodb.org/?query=172677at33208	Sphingomyelin phosphodiesterase 4
176247at33208	Duplicated	SCUR1_18650.2	341.4	324	https://v10-1.orthodb.org/?query=176247at33208	Tyrosyl-DNA phosphodiesterase I
176247at33208	Duplicated	SCUR1_18650.1	291.2	264	https://v10-1.orthodb.org/?query=176247at33208	Tyrosyl-DNA phosphodiesterase I
177718at33208	Complete	SCUR1_58350.1	330.3	350	https://v10-1.orthodb.org/?query=177718at33208	WD40 repeat
177858at33208	Complete	SCUR1_19560.1	884.0	587	https://v10-1.orthodb.org/?query=177858at33208	Helicase, C-terminal
178537at33208	Complete	SCUR1_81910.1	924.7	466	https://v10-1.orthodb.org/?query=178537at33208	Radical SAM
